,type,gene,strand,start,end,gene gc%,locus_tag
5947,misc_feature,['yrdDn'],-1,2732746,2732881,31.11111111111111,BSU_26750
5948,gene,['yrdC'],-1,2732979,2733543,34.04255319148936,BSU_26760
5949,CDS,['yrdC'],-1,2732979,2733543,34.04255319148936,BSU_26760
5950,gene,['yrdB'],-1,2733771,2734143,33.60215053763441,BSU_26770
5951,CDS,['yrdB'],-1,2733771,2734143,33.60215053763441,BSU_26770
5953,CDS,['yrdA'],-1,2734952,2735456,39.08730158730159,BSU_26780
5952,gene,['yrdA'],-1,2734952,2735456,39.08730158730159,BSU_26780
5954,gene,['aadK'],-1,2735681,2736536,36.25730994152047,BSU_26790
5955,CDS,['aadK'],-1,2735681,2736536,36.25730994152047,BSU_26790
5956,gene,['yrpB'],1,2736914,2737958,40.99616858237548,BSU_26800
5957,CDS,['yrpB'],1,2736914,2737958,40.99616858237548,BSU_26800
5958,gene,['murI'],1,2738307,2739105,34.711779448621556,BSU_26810
5959,CDS,['murI'],1,2738307,2739105,34.711779448621556,BSU_26810
5960,gene,['yrpD'],1,2739485,2740193,44.632768361581924,BSU_26820
5961,CDS,['yrpD'],1,2739485,2740193,44.632768361581924,BSU_26820
5962,gene,,1,2740516,2740678,38.2716049382716,BSU_26829
5963,misc_feature,,1,2740516,2740678,38.2716049382716,BSU_26829
5964,gene,['yrpDX'],1,2740768,2740846,34.61538461538461,BSU_26826
5965,CDS,['yrpDX'],1,2740768,2740846,34.61538461538461,BSU_26826
5966,gene,,-1,2741132,2741294,36.41975308641975,BSU_26827
5967,CDS,,-1,2741132,2741294,36.41975308641975,BSU_26827
5969,CDS,['zinT'],-1,2741356,2742112,38.492063492063494,BSU_26830
5968,gene,['zinT'],-1,2741356,2742112,38.492063492063494,BSU_26830
5970,gene,['sigZ'],-1,2742243,2742774,38.4180790960452,BSU_26840
5971,CDS,['sigZ'],-1,2742243,2742774,38.4180790960452,BSU_26840
5972,gene,['yrpG'],1,2742908,2743889,45.769622833843016,BSU_26850
5973,CDS,['yrpG'],1,2742908,2743889,45.769622833843016,BSU_26850
5974,gene,['yraO'],-1,2744162,2745479,39.10402429764617,BSU_26860
5975,CDS,['yraO'],-1,2744162,2745479,39.10402429764617,BSU_26860
5977,CDS,['yraN'],-1,2745593,2746463,37.12643678160919,BSU_26870
5976,gene,['yraN'],-1,2745593,2746463,37.12643678160919,BSU_26870
5978,gene,['prpF'],1,2746607,2747711,42.572463768115945,BSU_26880
5979,CDS,['prpF'],1,2746607,2747711,42.572463768115945,BSU_26880
5980,gene,['csn'],-1,2747983,2748817,44.84412470023981,BSU_26890
5981,CDS,['csn'],-1,2747983,2748817,44.84412470023981,BSU_26890
5982,gene,['yraL'],1,2749259,2749523,32.57575757575758,BSU_26900
5983,CDS,['yraL'],1,2749259,2749523,32.57575757575758,BSU_26900
5984,gene,['yraK'],1,2749659,2750475,45.46568627450981,BSU_26910
5985,CDS,['yraK'],1,2749659,2750475,45.46568627450981,BSU_26910
5987,CDS,['yraJ'],-1,2750882,2751239,43.977591036414566,BSU_26920
5986,gene,['yraJ'],-1,2750882,2751239,43.977591036414566,BSU_26920
5988,gene,['yraI'],-1,2751291,2751651,47.5,BSU_26930
5989,CDS,['yraI'],-1,2751291,2751651,47.5,BSU_26930
5990,gene,,-1,2751922,2752024,42.15686274509804,BSU_26935
5991,CDS,,-1,2751922,2752024,42.15686274509804,BSU_26935
5992,gene,['yraH'],-1,2752166,2752553,35.14211886304909,BSU_26940
5993,CDS,['yraH'],-1,2752166,2752553,35.14211886304909,BSU_26940
5995,CDS,['yraG'],1,2752801,2753047,42.27642276422765,BSU_26950
5994,gene,['yraG'],1,2752801,2753047,42.27642276422765,BSU_26950
5996,gene,['yraF'],1,2753064,2753433,43.63143631436314,BSU_26960
5997,CDS,['yraF'],1,2753064,2753433,43.63143631436314,BSU_26960
5998,gene,['adhB'],1,2753451,2754588,43.18381706244503,BSU_26970
5999,CDS,['adhB'],1,2753451,2754588,43.18381706244503,BSU_26970
6000,gene,['yraE'],1,2754606,2754804,39.39393939393939,BSU_26980
6001,CDS,['yraE'],1,2754606,2754804,39.39393939393939,BSU_26980
6002,gene,['yraD'],1,2754819,2755119,40.666666666666664,BSU_26990
6003,CDS,['yraD'],1,2754819,2755119,40.666666666666664,BSU_26990
6005,CDS,['adhR'],-1,2755381,2755804,41.60756501182033,BSU_27000
6004,gene,['adhR'],-1,2755381,2755804,41.60756501182033,BSU_27000
6006,gene,['yrzP'],1,2755986,2756181,38.97435897435898,BSU_27009
6007,CDS,['yrzP'],1,2755986,2756181,38.97435897435898,BSU_27009
6008,gene,['adhA'],1,2756311,2757361,47.523809523809526,BSU_27010
6009,CDS,['adhA'],1,2756311,2757361,47.523809523809526,BSU_27010
6010,gene,['sufL'],1,2757491,2758001,42.745098039215684,BSU_27020
6011,CDS,['sufL'],1,2757491,2758001,42.745098039215684,BSU_27020
6012,gene,['sacC'],-1,2758042,2760076,45.47689282202557,BSU_27030
6013,CDS,['sacC'],-1,2758042,2760076,45.47689282202557,BSU_27030
6014,gene,,-1,2759984,2760152,44.642857142857146,BSU_27035
6015,CDS,,-1,2759984,2760152,44.642857142857146,BSU_27035
6016,gene,['levG'],-1,2760232,2761060,44.32367149758454,BSU_27040
6017,CDS,['levG'],-1,2760232,2761060,44.32367149758454,BSU_27040
6018,gene,['levF'],-1,2761080,2761890,45.80246913580247,BSU_27050
6019,CDS,['levF'],-1,2761080,2761890,45.80246913580247,BSU_27050
6020,gene,['levE'],-1,2761906,2762395,43.353783231083845,BSU_27060
6021,CDS,['levE'],-1,2761906,2762395,43.353783231083845,BSU_27060
6023,CDS,['levD'],-1,2762394,2762835,40.816326530612244,BSU_27070
6022,gene,['levD'],-1,2762394,2762835,40.816326530612244,BSU_27070
6024,gene,['levR'],-1,2763024,2765832,40.77635327635328,BSU_27080
6025,CDS,['levR'],-1,2763024,2765832,40.77635327635328,BSU_27080
6026,gene,,1,2766378,2766519,26.95035460992908,BSU_27085
6027,CDS,,1,2766378,2766519,26.95035460992908,BSU_27085
6028,gene,['aapA'],1,2766557,2767946,42.11663066954643,BSU_27090
6029,CDS,['aapA'],1,2766557,2767946,42.11663066954643,BSU_27090
6031,CDS,['yrhP'],-1,2768041,2768674,37.2827804107425,BSU_27100
6030,gene,['yrhP'],-1,2768041,2768674,37.2827804107425,BSU_27100
6032,gene,['yrhO'],1,2768826,2769654,40.21739130434783,BSU_27110
6033,CDS,['yrhO'],1,2768826,2769654,40.21739130434783,BSU_27110
6034,gene,['sigV'],1,2769849,2770350,37.5249500998004,BSU_27120
6035,CDS,['sigV'],1,2769849,2770350,37.5249500998004,BSU_27120
6036,gene,['rsiV'],1,2770349,2771207,38.344988344988344,BSU_27130
6037,CDS,['rsiV'],1,2770349,2771207,38.344988344988344,BSU_27130
6039,CDS,['oatA'],1,2771317,2773222,43.09711286089239,BSU_27140
6038,gene,['oatA'],1,2771317,2773222,43.09711286089239,BSU_27140
6041,CDS,['yrhK'],1,2773355,2773646,37.80068728522337,BSU_27150
6040,gene,['yrhK'],1,2773355,2773646,37.80068728522337,BSU_27150
6042,gene,['surF'],1,2773782,2773883,46.53465346534654,BSU_misc_RNA_82
6043,misc_RNA,['surF'],1,2773782,2773883,46.53465346534654,BSU_misc_RNA_82
6044,gene,['cypB'],-1,2773889,2777054,46.60347551342812,BSU_27160
6045,CDS,['cypB'],-1,2773889,2777054,46.60347551342812,BSU_27160
6046,gene,['bscR'],-1,2777069,2777654,39.65811965811966,BSU_27170
6047,CDS,['bscR'],-1,2777069,2777654,39.65811965811966,BSU_27170
6048,gene,['yrhH'],-1,2777876,2778419,36.64825046040516,BSU_27180
6049,CDS,['yrhH'],-1,2777876,2778419,36.64825046040516,BSU_27180
6051,CDS,,-1,2778607,2778766,45.28301886792453,BSU_27185
6050,gene,,-1,2778607,2778766,45.28301886792453,BSU_27185
6052,gene,['yrzI'],-1,2778922,2779072,32.0,BSU_27190
6053,CDS,['yrzI'],-1,2778922,2779072,32.0,BSU_27190
6054,gene,['yrhG'],-1,2779461,2780262,45.81772784019975,BSU_27200
6055,CDS,['yrhG'],-1,2779461,2780262,45.81772784019975,BSU_27200
6056,gene,['yrhF'],-1,2780524,2780893,39.02439024390244,BSU_27210
6057,CDS,['yrhF'],-1,2780524,2780893,39.02439024390244,BSU_27210
6059,CDS,['yrhE'],1,2781208,2784151,46.58511722731906,BSU_27220
6058,gene,['yrhE'],1,2781208,2784151,46.58511722731906,BSU_27220
6060,gene,['yrhD'],1,2784169,2784652,44.927536231884055,BSU_27230
6061,CDS,['yrhD'],1,2784169,2784652,44.927536231884055,BSU_27230
6062,gene,['yrhC'],-1,2784687,2784918,38.961038961038966,BSU_27240
6063,CDS,['yrhC'],-1,2784687,2784918,38.961038961038966,BSU_27240
6064,gene,['mccB'],-1,2785000,2786140,46.666666666666664,BSU_27250
6065,CDS,['mccB'],-1,2785000,2786140,46.666666666666664,BSU_27250
6066,gene,['mccA'],-1,2786141,2787065,46.42857142857143,BSU_27260
6067,CDS,['mccA'],-1,2786141,2787065,46.42857142857143,BSU_27260
6068,gene,['mtnN'],-1,2787129,2787825,44.68390804597701,BSU_27270
6069,CDS,['mtnN'],-1,2787129,2787825,44.68390804597701,BSU_27270
6070,gene,['yrrT'],-1,2787845,2788487,43.925233644859816,BSU_27280
6071,CDS,['yrrT'],-1,2787845,2788487,43.925233644859816,BSU_27280
6072,gene,['yrzA'],1,2788679,2788883,37.745098039215684,BSU_27290
6073,CDS,['yrzA'],1,2788679,2788883,37.745098039215684,BSU_27290
6075,CDS,['yrrS'],-1,2788919,2789621,42.45014245014245,BSU_27300
6074,gene,['yrrS'],-1,2788919,2789621,42.45014245014245,BSU_27300
6076,gene,['pbpI'],-1,2789685,2791440,43.817663817663814,BSU_27310
6077,CDS,['pbpI'],-1,2789685,2791440,43.817663817663814,BSU_27310
6078,gene,['greA'],-1,2791493,2791967,42.82700421940928,BSU_27320
6079,CDS,['greA'],-1,2791493,2791967,42.82700421940928,BSU_27320
6080,gene,['udk'],-1,2792217,2792853,41.0377358490566,BSU_27330
6081,CDS,['udk'],-1,2792217,2792853,41.0377358490566,BSU_27330
6083,CDS,['yrrO'],-1,2792859,2794128,45.54767533490938,BSU_27340
6082,gene,['yrrO'],-1,2792859,2794128,45.54767533490938,BSU_27340
6084,gene,['yrrN'],-1,2794146,2795076,43.333333333333336,BSU_27350
6085,CDS,['yrrN'],-1,2794146,2795076,43.333333333333336,BSU_27350
6086,gene,['yrrM'],-1,2795081,2795735,42.201834862385326,BSU_27360
6087,CDS,['yrrM'],-1,2795081,2795735,42.201834862385326,BSU_27360
6088,gene,['yrrL'],-1,2795886,2796969,39.88919667590028,BSU_27370
6089,CDS,['yrrL'],-1,2795886,2796969,39.88919667590028,BSU_27370
6090,gene,['yrzB'],-1,2797099,2797381,38.652482269503544,BSU_27380
6091,CDS,['yrzB'],-1,2797099,2797381,38.652482269503544,BSU_27380
6093,CDS,['rimF'],-1,2797398,2797815,42.68585131894484,BSU_27390
6092,gene,['rimF'],-1,2797398,2797815,42.68585131894484,BSU_27390
6095,CDS,['yrzL'],-1,2797822,2798089,40.823970037453186,BSU_27400
6094,gene,['yrzL'],-1,2797822,2798089,40.823970037453186,BSU_27400
6096,gene,['alaS'],-1,2798173,2800810,46.87144482366325,BSU_27410
6097,CDS,['alaS'],-1,2798173,2800810,46.87144482366325,BSU_27410
6098,gene,['tboA'],-1,2800889,2801097,51.92307692307693,BSU_misc_RNA_40
6099,misc_RNA,['tboA'],-1,2800889,2801097,51.92307692307693,BSU_misc_RNA_40
6100,gene,['yrrI'],-1,2801140,2802202,45.66854990583804,BSU_27420
6101,CDS,['yrrI'],-1,2801140,2802202,45.66854990583804,BSU_27420
6102,gene,['glnQ'],1,2802357,2803086,45.8161865569273,BSU_27430
6103,CDS,['glnQ'],1,2802357,2803086,45.8161865569273,BSU_27430
6104,gene,['glnH'],1,2803107,2803929,40.99756690997567,BSU_27440
6105,CDS,['glnH'],1,2803107,2803929,40.99756690997567,BSU_27440
6106,gene,['glnM'],1,2803989,2804640,45.00768049155146,BSU_27450
6107,CDS,['glnM'],1,2803989,2804640,45.00768049155146,BSU_27450
6108,gene,['glnP'],1,2804656,2805313,45.20547945205479,BSU_27460
6109,CDS,['glnP'],1,2804656,2805313,45.20547945205479,BSU_27460
6110,gene,['yrzQ'],-1,2805347,2805479,43.93939393939394,BSU_27468
6111,CDS,['yrzQ'],-1,2805347,2805479,43.93939393939394,BSU_27468
6113,CDS,['yrzR'],-1,2805500,2805692,41.66666666666667,BSU_27469
6112,gene,['yrzR'],-1,2805500,2805692,41.66666666666667,BSU_27469
6114,gene,['yrrD'],-1,2805703,2806228,44.38095238095238,BSU_27470
6115,CDS,['yrrD'],-1,2805703,2806228,44.38095238095238,BSU_27470
6116,gene,['recDB'],-1,2806285,2808682,45.84897788902795,BSU_27480
6117,CDS,['recDB'],-1,2806285,2808682,45.84897788902795,BSU_27480
6118,gene,['yrrB'],-1,2808706,2809327,45.088566827697264,BSU_27490
6119,CDS,['yrrB'],-1,2808706,2809327,45.088566827697264,BSU_27490
6121,CDS,['mnmA'],-1,2809412,2810528,47.58064516129033,BSU_27500
6120,gene,['mnmA'],-1,2809412,2810528,47.58064516129033,BSU_27500
6122,gene,['iscSA'],-1,2810558,2811698,48.1578947368421,BSU_27510
6123,CDS,['iscSA'],-1,2810558,2811698,48.1578947368421,BSU_27510
6124,gene,['cymR'],-1,2811716,2812133,47.00239808153477,BSU_27520
6125,CDS,['cymR'],-1,2811716,2812133,47.00239808153477,BSU_27520
6126,gene,['rarA'],1,2812335,2813601,45.97156398104265,BSU_27530
6127,CDS,['rarA'],1,2812335,2813601,45.97156398104265,BSU_27530
6129,CDS,['tcdA'],-1,2813642,2814407,44.575163398692816,BSU_27540
6128,gene,['tcdA'],-1,2813642,2814407,44.575163398692816,BSU_27540
6131,misc_RNA,['ssrSB'],-1,2814490,2814691,41.29353233830846,BSU_misc_RNA_41
6130,gene,['ssrSB'],-1,2814490,2814691,41.29353233830846,BSU_misc_RNA_41
6132,gene,['aspS'],-1,2814742,2816521,47.72344013490725,BSU_27550
6133,CDS,['aspS'],-1,2814742,2816521,47.72344013490725,BSU_27550
6134,gene,['hisS'],-1,2816534,2817809,45.09803921568628,BSU_27560
6135,CDS,['hisS'],-1,2816534,2817809,45.09803921568628,BSU_27560
6136,gene,['tboH'],-1,2817898,2818131,49.78540772532189,BSU_misc_RNA_42
6137,misc_RNA,['tboH'],-1,2817898,2818131,49.78540772532189,BSU_misc_RNA_42
6138,gene,['yrzK'],-1,2818190,2818361,43.859649122807014,BSU_27570
6139,CDS,['yrzK'],-1,2818190,2818361,43.859649122807014,BSU_27570
6141,CDS,['yrvJ'],1,2818493,2820050,48.23378291586384,BSU_27580
6140,gene,['yrvJ'],1,2818493,2820050,48.23378291586384,BSU_27580
6142,gene,['dtd'],-1,2820076,2820475,44.3609022556391,BSU_27590
6143,CDS,['dtd'],-1,2820076,2820475,44.3609022556391,BSU_27590
6144,gene,['rsh'],-1,2820528,2822733,44.30839002267574,BSU_27600
6145,CDS,['rsh'],-1,2820528,2822733,44.30839002267574,BSU_27600
6146,gene,['apt'],-1,2822900,2823413,44.054580896686154,BSU_27610
6147,CDS,['apt'],-1,2822900,2823413,44.054580896686154,BSU_27610
6149,CDS,['recJ'],-1,2823418,2825779,46.29394324438797,BSU_27620
6148,gene,['recJ'],-1,2823418,2825779,46.29394324438797,BSU_27620
6150,gene,['yrvD'],-1,2825845,2826169,37.65432098765432,BSU_27630
6151,CDS,['yrvD'],-1,2825845,2826169,37.65432098765432,BSU_27630
6152,gene,['yrvC'],-1,2826244,2826742,44.17670682730924,BSU_27640
6153,CDS,['yrvC'],-1,2826244,2826742,44.17670682730924,BSU_27640
6154,gene,['secDF'],-1,2826899,2829113,43.360433604336045,BSU_27650
6155,CDS,['secDF'],-1,2826899,2829113,43.360433604336045,BSU_27650
6156,gene,['comN'],-1,2829151,2829448,41.07744107744108,BSU_27660
6157,CDS,['comN'],-1,2829151,2829448,41.07744107744108,BSU_27660
6158,gene,['spoVB'],1,2829563,2831120,47.398843930635834,BSU_27670
6159,CDS,['spoVB'],1,2829563,2831120,47.398843930635834,BSU_27670
6160,gene,['yrbG'],-1,2831123,2831780,38.81278538812785,BSU_27680
6161,CDS,['yrbG'],-1,2831123,2831780,38.81278538812785,BSU_27680
6162,gene,['yrzE'],1,2831914,2832367,43.4878587196468,BSU_27690
6163,CDS,['yrzE'],1,2831914,2832367,43.4878587196468,BSU_27690
6165,CDS,['yrbF'],-1,2832423,2832690,44.569288389513105,BSU_27700
6164,gene,['yrbF'],-1,2832423,2832690,44.569288389513105,BSU_27700
6166,gene,['tgt'],-1,2832726,2833872,47.12041884816754,BSU_27710
6167,CDS,['tgt'],-1,2832726,2833872,47.12041884816754,BSU_27710
6168,gene,['queA'],-1,2833898,2834927,45.77259475218659,BSU_27720
6169,CDS,['queA'],-1,2833898,2834927,45.77259475218659,BSU_27720
6170,gene,['yrzS'],-1,2834956,2835157,32.83582089552239,BSU_27729
6171,CDS,['yrzS'],-1,2834956,2835157,32.83582089552239,BSU_27729
6172,gene,['ruvB'],-1,2835149,2836154,50.14925373134328,BSU_27730
6173,CDS,['ruvB'],-1,2835149,2836154,50.14925373134328,BSU_27730
6174,gene,['ruvA'],-1,2836164,2836770,40.759075907590756,BSU_27740
6175,CDS,['ruvA'],-1,2836164,2836770,40.759075907590756,BSU_27740
6176,gene,['bofC'],-1,2836908,2837421,46.393762183235864,BSU_27750
6177,CDS,['bofC'],-1,2836908,2837421,46.393762183235864,BSU_27750
6178,gene,['csbX'],-1,2837468,2838776,46.330275229357795,BSU_27760
6179,CDS,['csbX'],-1,2837468,2838776,46.330275229357795,BSU_27760
6181,CDS,['yrbE'],-1,2838846,2839872,45.419103313840154,BSU_27770
6180,gene,['yrbE'],-1,2838846,2839872,45.419103313840154,BSU_27770
6182,gene,['yrzF'],1,2840109,2840757,42.901234567901234,BSU_27785
6183,CDS,['yrzF'],1,2840109,2840757,42.901234567901234,BSU_27785
6184,gene,,-1,2840802,2840925,43.90243902439025,BSU_27786
6185,CDS,,-1,2840802,2840925,43.90243902439025,BSU_27786
6186,gene,['yrzH'],1,2841009,2841300,42.61168384879725,BSU_27800
6187,CDS,['yrzH'],1,2841009,2841300,42.61168384879725,BSU_27800
6189,CDS,['yrzT'],1,2841306,2841447,32.62411347517731,BSU_27809
6188,gene,['yrzT'],1,2841306,2841447,32.62411347517731,BSU_27809
6190,gene,['alaP'],1,2841610,2843065,47.01030927835051,BSU_27810
6191,CDS,['alaP'],1,2841610,2843065,47.01030927835051,BSU_27810
6192,gene,['yrbC'],-1,2843105,2843828,43.983402489626556,BSU_27820
6193,CDS,['yrbC'],-1,2843105,2843828,43.983402489626556,BSU_27820
6194,gene,['sgpA'],-1,2843930,2844527,43.88609715242881,BSU_27830
6195,CDS,['sgpA'],-1,2843930,2844527,43.88609715242881,BSU_27830
6196,gene,['safA'],-1,2844674,2845838,46.735395189003434,BSU_27840
6197,CDS,['safA'],-1,2844674,2845838,46.735395189003434,BSU_27840
6199,CDS,['nadA'],-1,2845954,2847061,44.625112917795846,BSU_27850
6198,gene,['nadA'],-1,2845954,2847061,44.625112917795846,BSU_27850
6200,gene,['nadC'],-1,2847047,2847917,43.44827586206896,BSU_27860
6201,CDS,['nadC'],-1,2847047,2847917,43.44827586206896,BSU_27860
6202,gene,['nadB'],-1,2847870,2849466,46.67919799498747,BSU_27870
6203,CDS,['nadB'],-1,2847870,2849466,46.67919799498747,BSU_27870
6204,gene,['nifS'],1,2849568,2850756,43.93939393939394,BSU_27880
6205,CDS,['nifS'],1,2849568,2850756,43.93939393939394,BSU_27880
6207,CDS,['niaR'],1,2850715,2851258,47.32965009208103,BSU_27890
6206,gene,['niaR'],1,2850715,2851258,47.32965009208103,BSU_27890
6208,gene,['pheA'],-1,2851282,2852140,43.00699300699301,BSU_27900
6209,CDS,['pheA'],-1,2851282,2852140,43.00699300699301,BSU_27900
6210,gene,['thrR'],-1,2852156,2852600,38.96396396396396,BSU_27910
6211,CDS,['thrR'],-1,2852156,2852600,38.96396396396396,BSU_27910
6212,gene,['obgE'],-1,2852660,2853947,48.40714840714841,BSU_27920
6213,CDS,['obgE'],-1,2852660,2853947,48.40714840714841,BSU_27920
6214,gene,['spo0B'],-1,2853980,2854559,39.89637305699482,BSU_27930
6215,CDS,['spo0B'],-1,2853980,2854559,39.89637305699482,BSU_27930
6217,CDS,,1,2854636,2854759,36.58536585365854,BSU_27935
6216,gene,,1,2854636,2854759,36.58536585365854,BSU_27935
6218,gene,['rpmA'],-1,2854879,2855164,44.91228070175438,BSU_27940
6219,CDS,['rpmA'],-1,2854879,2855164,44.91228070175438,BSU_27940
6220,gene,['rppA'],-1,2855176,2855515,46.017699115044245,BSU_27950
6221,CDS,['rppA'],-1,2855176,2855515,46.017699115044245,BSU_27950
6222,gene,['rplU'],-1,2855517,2855826,40.1294498381877,BSU_27960
6223,CDS,['rplU'],-1,2855517,2855826,40.1294498381877,BSU_27960
6224,gene,['ldlU'],-1,2855839,2855915,47.368421052631575,BSU_misc_RNA_43
6225,misc_RNA,['ldlU'],-1,2855839,2855915,47.368421052631575,BSU_misc_RNA_43
6226,gene,['spoIVFB'],-1,2855972,2856839,45.44405997693195,BSU_27970
6227,CDS,['spoIVFB'],-1,2855972,2856839,45.44405997693195,BSU_27970
6228,gene,['spoIVFA'],-1,2856831,2857626,42.138364779874216,BSU_27980
6229,CDS,['spoIVFA'],-1,2856831,2857626,42.138364779874216,BSU_27980
6230,gene,['minD'],-1,2857775,2858582,44.73358116480793,BSU_27990
6231,CDS,['minD'],-1,2857775,2858582,44.73358116480793,BSU_27990
6232,gene,['minC'],-1,2858583,2859264,41.70337738619677,BSU_28000
6233,CDS,['minC'],-1,2858583,2859264,41.70337738619677,BSU_28000
6234,gene,['mreD'],-1,2859316,2859835,36.60886319845857,BSU_28010
6235,CDS,['mreD'],-1,2859316,2859835,36.60886319845857,BSU_28010
6237,CDS,['mreC'],-1,2859831,2860704,42.38258877434135,BSU_28020
6236,gene,['mreC'],-1,2859831,2860704,42.38258877434135,BSU_28020
6238,gene,['mreB'],-1,2860734,2861748,47.14003944773176,BSU_28030
6239,CDS,['mreB'],-1,2860734,2861748,47.14003944773176,BSU_28030
6240,gene,['ysxA'],-1,2861839,2862535,44.54022988505747,BSU_28040
6241,CDS,['ysxA'],-1,2861839,2862535,44.54022988505747,BSU_28040
6242,gene,['maf'],-1,2862571,2863141,43.684210526315795,BSU_28050
6243,CDS,['maf'],-1,2862571,2863141,43.684210526315795,BSU_28050
6244,gene,['spoIIB'],-1,2863293,2864292,44.34434434434434,BSU_28060
6245,CDS,['spoIIB'],-1,2863293,2864292,44.34434434434434,BSU_28060
6246,gene,['comC'],-1,2864425,2865172,45.24765729585007,BSU_28070
6247,CDS,['comC'],-1,2864425,2865172,45.24765729585007,BSU_28070
6248,gene,['folC'],-1,2865311,2866604,43.851508120649655,BSU_28080
6249,CDS,['folC'],-1,2865311,2866604,43.851508120649655,BSU_28080
6250,gene,['valS'],-1,2866663,2869306,46.23533863034431,BSU_28090
6251,CDS,['valS'],-1,2866663,2869306,46.23533863034431,BSU_28090
6253,misc_RNA,['tboV'],-1,2869365,2869588,43.946188340807176,BSU_misc_RNA_44
6252,gene,['tboV'],-1,2869365,2869588,43.946188340807176,BSU_misc_RNA_44
6254,gene,['yszA'],1,2869753,2869945,41.14583333333333,BSU_28099
6255,CDS,['yszA'],1,2869753,2869945,41.14583333333333,BSU_28099
6256,gene,['cotN'],-1,2869963,2870989,42.592592592592595,BSU_28100
6257,CDS,['cotN'],-1,2869963,2870989,42.592592592592595,BSU_28100
6258,gene,['spoVID'],-1,2871021,2872749,44.155092592592595,BSU_28110
6259,CDS,['spoVID'],-1,2871021,2872749,44.155092592592595,BSU_28110
6261,CDS,['hemL'],-1,2872879,2874172,47.409126063418405,BSU_28120
6260,gene,['hemL'],-1,2872879,2874172,47.409126063418405,BSU_28120
6262,gene,['hemB'],-1,2874201,2875176,45.230769230769226,BSU_28130
6263,CDS,['hemB'],-1,2874201,2875176,45.230769230769226,BSU_28130
6264,gene,['hemD'],-1,2875172,2875961,45.12040557667934,BSU_28140
6265,CDS,['hemD'],-1,2875172,2875961,45.12040557667934,BSU_28140
6266,gene,['hemC'],-1,2875950,2876895,45.714285714285715,BSU_28150
6267,CDS,['hemC'],-1,2875950,2876895,45.714285714285715,BSU_28150
6268,gene,['hemX'],-1,2876927,2877758,41.51624548736462,BSU_28160
6269,CDS,['hemX'],-1,2876927,2877758,41.51624548736462,BSU_28160
6271,CDS,['hemA'],-1,2877765,2879133,43.932748538011694,BSU_28170
6270,gene,['hemA'],-1,2877765,2879133,43.932748538011694,BSU_28170
6272,gene,['ysxD'],1,2879362,2879860,39.959839357429715,BSU_28180
6273,CDS,['ysxD'],1,2879362,2879860,39.959839357429715,BSU_28180
6274,gene,['engB'],-1,2879881,2880469,42.68707482993197,BSU_28190
6275,CDS,['engB'],-1,2879881,2880469,42.68707482993197,BSU_28190
6276,gene,['lonA'],-1,2880465,2882790,44.73118279569893,BSU_28200
